Date,Symbol,Open,High,Low,Close,Volume,Deliverable Volume
2021-11-15,SJS,542.0,551.0,505.6,510.2,5443649,2820580
2021-11-16,SJS,516.9,535.45,502.6,508.5,1376334,454674
2021-11-17,SJS,511.5,529.9,510.05,515.05,754426,371551
2021-11-18,SJS,517.0,519.35,465.0,469.65,698455,393103
2021-11-22,SJS,469.65,473.85,419.05,440.15,731185,399671
2021-11-23,SJS,438.8,465.2,434.0,453.75,216371,84327
2021-11-24,SJS,462.1,539.0,456.25,492.15,1195517,348228
2021-11-25,SJS,498.0,518.75,481.35,510.55,527490,139734
2021-11-26,SJS,503.9,503.9,465.0,467.75,481602,257491
2021-11-29,SJS,473.0,476.55,440.4,448.9,227492,124943
2021-11-30,SJS,450.0,456.4,430.2,435.3,239039,113307
2021-12-01,SJS,435.3,447.95,432.0,441.3,131342,52413
2021-12-02,SJS,441.0,445.9,440.0,444.2,85250,42149
2021-12-03,SJS,448.0,455.65,439.0,441.9,140677,78373
2021-12-06,SJS,450.0,450.0,438.3,440.45,141403,96173
2021-12-07,SJS,441.1,446.7,426.0,429.25,105284,50467
2021-12-08,SJS,433.0,441.0,424.0,425.55,102373,50897
2021-12-09,SJS,429.0,429.0,415.0,420.85,154383,79701
2021-12-10,SJS,415.05,434.8,415.05,423.15,316174,182098
2021-12-13,SJS,423.15,430.55,418.0,420.25,96128,45336
2021-12-14,SJS,418.05,424.75,405.25,406.55,245085,120490
2021-12-15,SJS,411.0,415.35,391.5,397.45,211813,113603
2021-12-16,SJS,400.0,412.95,398.25,402.9,109676,59933
2021-12-17,SJS,409.0,409.0,380.0,385.25,129960,70202
2021-12-20,SJS,375.0,375.0,359.2,368.7,277064,130598
2021-12-21,SJS,380.0,380.5,365.5,368.5,127077,43438
2021-12-22,SJS,365.55,377.65,364.0,365.55,82759,28226
2021-12-23,SJS,366.7,371.7,359.65,361.45,99003,38252
2021-12-24,SJS,361.45,367.0,348.2,351.95,163720,60940
2021-12-27,SJS,351.0,351.0,339.5,340.6,130964,49839
2021-12-28,SJS,345.7,375.9,341.9,361.65,226195,82659
2021-12-29,SJS,365.5,404.0,360.3,382.6,507436,151574
2021-12-30,SJS,382.0,384.0,366.6,375.75,147291,79544
